date,open,pre_close,high,low,volume,amount,turnover_ratio,OT
2020/2/18,4069.83,4077.42,4076.39,4027.79,-856247284,2.42553E+11,0.51,4057.51
2020/2/19,4049.59,4057.51,4085.17,4042.85,-275225084,2.57555E+11,0.53,4051.31
2020/2/20,4062.9,4051.31,4148.53,4055.81,-251573980,3.10836E+11,0.67,4144.66
2020/2/21,4134.87,4144.66,4184.44,4130.17,246523920,3.26564E+11,0.68,4149.49
2020/2/24,4131.84,4149.49,4149.01,4097.18,-187906080,3.26388E+11,0.67,4132.84
2020/2/25,4066.3,4132.84,4126.71,4020.91,-1353020676,3.72214E+11,0.77,4123.85
2020/2/26,4070.1,4123.85,4132.78,4061.13,339602424,3.66022E+11,0.82,4073.02
2020/2/27,4084.08,4073.02,4110.53,4067.44,949228816,2.8205E+11,0.57,4084.88
2020/2/28,3988.73,4084.88,4031.15,3928.07,1552672720,3.30359E+11,0.72,3940.05
2020/3/2,3968.84,3940.05,4092.54,3968.84,456519420,3.17426E+11,0.69,4069.67
2020/3/3,4125.14,4069.67,4147.65,4067.91,462141220,3.30803E+11,0.69,4091.36
2020/3/4,4078.5,4091.36,4115.26,4060.73,1062603816,2.81785E+11,0.57,4115.05
2020/3/5,4150.21,4115.05,4215.85,4127.04,1707474920,3.62839E+11,0.73,4206.73
2020/3/6,4158.2,4206.73,4181.31,4135.39,67702516,2.53169E+11,0.54,4138.51
2020/3/9,4063.08,4138.51,4063.08,3995.13,-664633080,3.05429E+11,0.65,3997.13
2020/3/10,3975.23,3997.13,4093,3954.75,-1733196280,2.96184E+11,0.62,4082.73
2020/3/11,4090.93,4082.73,4091.27,4028.4,-1014258184,2.44991E+11,0.51,4028.43
2020/3/12,3976.11,4028.43,3987.43,3926.27,-1473823484,2.33153E+11,0.49,3950.91
2020/3/13,3771.01,3950.91,3937.18,3765.15,1649803016,2.80213E+11,0.59,3895.31
2020/3/16,3899.86,3895.31,3899.86,3720.51,1416956916,2.82836E+11,0.58,3727.84
2020/3/17,3739.78,3727.84,3786.89,3618.31,-555256284,2.50824E+11,0.52,3709.68
2020/3/18,3729.69,3709.68,3775.85,3636.26,-1676114384,2.44127E+11,0.49,3636.26
2020/3/19,3623.79,3636.26,3647.99,3503.19,900871416,2.71827E+11,0.57,3589.09
2020/3/20,3629.51,3589.09,3663.95,3588.78,1075398112,2.11223E+11,0.44,3653.22
2020/3/23,3542.68,3653.22,3585.8,3523.79,825977112,1.9767E+11,0.43,3530.31
2020/3/24,3598.65,3530.31,3627.76,3545.45,1425400312,2.08554E+11,0.45,3625.11
2020/3/25,3711.48,3625.11,3732.65,3685.99,-1830273284,2.31562E+11,0.48,3722.52
2020/3/26,3692.61,3722.52,3736.25,3681.27,-1653835288,1.69336E+11,0.35,3698.05
2020/3/27,3746.39,3698.05,3758.78,3709.92,-478802388,1.86103E+11,0.39,3710.06
2020/3/30,3657.46,3710.06,3690.64,3637.59,-197234688,1.80641E+11,0.4,3674.11
2020/3/31,3708.14,3674.11,3716.07,3676.2,-1739599388,1.61596E+11,0.35,3686.16
2020/4/1,3682.3,3686.16,3731.78,3670.97,-949639888,1.70423E+11,0.37,3675.08
2020/4/2,3656.32,3675.08,3734.53,3652.32,-1368080888,1.68893E+11,0.36,3734.53
2020/4/3,3721.48,3734.53,3738.83,3698.98,1392573708,1.50133E+11,0.31,3713.22
2020/4/7,3779.91,3713.22,3803.63,3772.21,1392901112,2.07643E+11,0.45,3798.02
2020/4/8,3776.42,3798.02,3793,3767.29,-1745950488,1.61577E+11,0.35,3780.34
2020/4/9,3798.49,3780.34,3801.72,3785.31,1458568708,1.54595E+11,0.32,3792.81
2020/4/10,3794.84,3792.81,3824.74,3758.96,1654561008,1.62251E+11,0.32,3769.18
2020/4/13,3751.71,3769.18,3769.88,3740.19,-684600292,1.19874E+11,0.25,3753.26
2020/4/14,3777.83,3753.26,3825.76,3764.98,-1821143288,1.70613E+11,0.35,3825.7
2020/4/15,3820.85,3825.7,3829.8,3793.44,-2038703388,1.697E+11,0.34,3797.36
2020/4/16,3777.8,3797.36,3807.36,3774.56,1004861908,1.47164E+11,0.3,3802.38
2020/4/17,3831.92,3802.38,3863.45,3821.42,315528212,2.03595E+11,0.41,3839.49
2020/4/20,3845.46,3839.49,3853.8,3831.55,1411376908,1.51924E+11,0.31,3853.46
2020/4/21,3838.23,3853.46,3838.23,3780,1702254308,1.55077E+11,0.32,3808.05
2020/4/22,3789.13,3808.05,3839.38,3782.21,11808,1.35547E+11,0.27,3839.38
2020/4/23,3851.91,3839.38,3857.47,3826.56,960910308,1.42123E+11,0.3,3829.75
2020/4/24,3826.31,3829.75,3827.21,3787.07,894478808,1.38961E+11,0.3,3796.97
2020/4/27,3808.02,3796.97,3842.87,3793.77,956338908,1.45301E+11,0.3,3822.77
2020/4/28,3835.35,3822.77,3859.68,3768.2,-675554288,1.8418E+11,0.38,3849.15
2020/4/29,3837.51,3849.15,3880.74,3833.72,995524308,1.51282E+11,0.3,3867.03
2020/4/30,3880.41,3867.03,3921.7,3880.41,406810612,2.02268E+11,0.42,3912.58
2020/5/6,3867.26,3912.58,3937.69,3865.99,1100665612,2.14936E+11,0.44,3936.25
2020/5/7,3937.59,3936.25,3941.48,3915.9,1961530108,1.67208E+11,0.33,3924.89
2020/5/8,3943,3924.89,3979.66,3935.98,-1190567688,1.903E+11,0.37,3963.62
2020/5/11,3974.76,3963.62,3998.1,3944.5,-617521688,1.93758E+11,0.38,3960.18
2020/5/12,3961.34,3960.18,3970.11,3930.21,1235120908,1.57466E+11,0.31,3960.24
2020/5/13,3946.64,3960.24,3972.53,3932.57,229132308,1.45563E+11,0.28,3968.25
2020/5/14,3952.2,3968.25,3952.2,3924.05,263065808,1.43499E+11,0.28,3925.22
2020/5/15,3941.13,3925.22,3945.2,3907.4,671903708,1.53302E+11,0.29,3912.82
2020/5/18,3914.66,3912.82,3946.43,3898.4,-1604725788,1.88528E+11,0.35,3922.91
2020/5/19,3963.78,3922.91,3966.85,3944.07,811594508,1.59886E+11,0.29,3956.25
2020/5/20,3955.71,3956.25,3955.71,3923.92,1489180408,1.57103E+11,0.32,3935.22
2020/5/21,3950.6,3935.22,3951.74,3907.58,896168708,1.49154E+11,0.3,3913.79
2020/5/22,3907.58,3913.79,3907.58,3818.15,1747901408,1.57287E+11,0.32,3824.06
2020/5/25,3828.32,3824.06,3835.63,3800.18,-686601992,1.27012E+11,0.25,3829.32
2020/5/26,3850,3829.32,3874.75,3844.48,-845126892,1.25446E+11,0.24,3872.77
2020/5/27,3873.7,3872.77,3873.7,3838.42,-218751492,1.23738E+11,0.26,3845.61
2020/5/28,3848.49,3845.61,3885.42,3818.43,716470808,1.39108E+11,0.29,3856.63
2020/5/29,3838.38,3856.63,3872.3,3830.42,791448608,1.35658E+11,0.29,3867.02
2020/6/1,3901.73,3867.02,3976.32,3901.73,760763412,2.08437E+11,0.43,3971.34
2020/6/2,3969.95,3971.34,3991.78,3958.98,1545404112,1.95563E+11,0.45,3983.57
2020/6/3,4001.17,3983.57,4018.68,3982.93,774846512,2.00883E+11,0.43,3983.65
2020/6/4,3998.16,3983.65,3999.81,3968.57,1837839108,1.49058E+11,0.33,3982.19
2020/6/5,3988.22,3982.19,4001.25,3967.93,1654459608,1.54311E+11,0.32,4001.25
2020/6/8,4023.61,4001.25,4050.22,4016.1,907679512,1.93048E+11,0.43,4021.95
2020/6/9,4027.56,4021.95,4052.16,4016.34,-1354453988,1.66534E+11,0.36,4047.03
2020/6/10,4046.23,4047.03,4046.23,4024.42,-1658329088,1.66779E+11,0.35,4039.71
2020/6/11,4031.74,4039.71,4043.01,3979.75,-154007788,1.97079E+11,0.4,3995.88
2020/6/12,3931.62,3995.88,4011.06,3927.25,531762912,1.93504E+11,0.42,4003.08
2020/6/15,3982.97,4003.08,4007.14,3954.99,244884212,2.11125E+11,0.41,3954.99
2020/6/16,3995.58,3954.99,4014.57,3987.86,-1779748088,1.85104E+11,0.35,4014.57
2020/6/17,4018.61,4014.57,4018.61,3992.13,1970645208,1.76978E+11,0.33,4017.59
2020/6/18,4009.78,4017.59,4047.56,4000.9,929974312,2.10193E+11,0.43,4044.38
2020/6/19,4047.05,4044.38,4109.36,4043.49,-1885170184,2.5555E+11,0.48,4098.71
2020/6/22,4097.51,4098.71,4126.94,4088.78,-1596922584,2.59201E+11,0.49,4102.05
2020/6/23,4098.04,4102.05,4124.73,4080.75,38049012,2.34807E+11,0.41,4121.79
2020/6/24,4128.1,4121.79,4144.68,4123.36,-713655288,2.24551E+11,0.38,4138.99
2020/6/29,4127.93,4138.99,4137.37,4092.54,201683412,2.26522E+11,0.41,4109.72
2020/6/30,4130,4109.72,4174.42,4129.78,-291549688,2.27936E+11,0.4,4163.96
2020/7/1,4172.64,4163.96,4247.78,4163.5,-180823584,3.05712E+11,0.53,4247.78
2020/7/2,4239.41,4247.78,4340.1,4238.12,-475866876,3.99572E+11,0.79,4335.84
2020/7/3,4353.19,4335.84,4419.6,4348.45,-1016217072,4.42335E+11,0.91,4419.6
2020/7/6,4465.81,4419.6,4678.11,4465.81,1927396836,5.97438E+11,1.27,4670.09
2020/7/7,4739.61,4670.09,4796.32,4688.06,1946149636,6.35255E+11,1.27,4698.13
2020/7/8,4692.86,4698.13,4803.36,4670.65,447746332,5.3285E+11,1.09,4774
2020/7/9,4770.08,4774,4854.12,4757.29,744951032,5.56719E+11,1.1,4840.77
2020/7/10,4796.09,4840.77,4821.37,4734.47,1630193928,5.10472E+11,0.99,4753.13
2020/7/13,4742.37,4753.13,4878.08,4741.87,2099773428,5.41105E+11,1.01,4852.96
2020/7/14,4836.17,4852.96,4860.44,4729.93,-340572672,5.11211E+11,0.93,4806.69
2020/7/15,4821.52,4806.69,4837.48,4723.36,1469096924,4.86748E+11,0.85,4744.47
2020/7/16,4741.53,4744.47,4772.56,4513.65,-1599057672,5.11238E+11,0.89,4516.25
2020/7/17,4524.77,4516.25,4601.37,4485.82,-737280280,3.72974E+11,0.65,4544.7
2020/7/20,4597.2,4544.7,4681.94,4534.23,-1162912276,4.16714E+11,0.77,4680.3
2020/7/21,4697.5,4680.3,4714.29,4661.44,-1433270480,3.5607E+11,0.63,4691.04
2020/7/22,4682.66,4691.04,4790.45,4675.35,945084720,3.86471E+11,0.7,4714.45
2020/7/23,4668.74,4714.45,4731.4,4607.66,1956620520,4.05175E+11,0.74,4712.44
2020/7/24,4679.03,4712.44,4691.7,4479.39,-1379283476,4.37727E+11,0.77,4505.59
2020/7/27,4535.01,4505.59,4558.12,4482.44,-37813984,3.01893E+11,0.54,4528.45
2020/7/28,4567.67,4528.45,4590.25,4537.68,-903019284,2.92836E+11,0.51,4568.26
2020/7/29,4559.16,4568.26,4680.56,4548.85,1489661416,3.50433E+11,0.59,4679.01
2020/7/30,4689.76,4679.01,4704.63,4649.77,-483112484,3.24009E+11,0.52,4656.15
2020/7/31,4652.18,4656.15,4741.81,4621.96,1304033516,3.51119E+11,0.58,4695.05
2020/8/3,4735.9,4695.05,4771.37,4720.03,2787320,4.01915E+11,0.67,4771.31
2020/8/4,4778.49,4771.31,4807.08,4747.77,-1772305176,4.26411E+11,0.75,4775.8
2020/8/5,4761.76,4775.8,4786.7,4711.27,-1804781580,3.47408E+11,0.62,4777.11
2020/8/6,4779.24,4777.11,4791.86,4691.16,1310604020,4.04323E+11,0.71,4762.76
2020/8/7,4742.29,4762.76,4749.02,4637.84,-123014880,3.97041E+11,0.67,4707.93
2020/8/10,4681.76,4707.93,4757.66,4646.29,-1095953180,3.71298E+11,0.64,4724.87
2020/8/11,4730.37,4724.87,4791.53,4674.86,-920185380,3.50829E+11,0.64,4681.78
2020/8/12,4668.89,4681.78,4681.62,4566.27,-1186112480,3.47299E+11,0.64,4647.64
2020/8/13,4666.49,4647.64,4671.77,4626.1,-1924859884,2.50946E+11,0.48,4635.71
2020/8/14,4627.61,4635.71,4708.07,4617.63,1844390112,2.54344E+11,0.46,4704.63
2020/8/17,4727.12,4704.63,4838.09,4721.36,1030351824,4.16469E+11,0.84,4815.23
2020/8/18,4816.57,4815.23,4825.39,4788.83,1734116316,3.14396E+11,0.59,4812.76
2020/8/19,4804.67,4812.76,4809.05,4738.01,2064425716,3.19403E+11,0.6,4740.68
2020/8/20,4708.13,4740.68,4721.44,4662.8,-1343005184,2.60487E+11,0.5,4679.15
2020/8/21,4717.79,4679.15,4739.48,4684.81,1380884512,2.51775E+11,0.45,4718.84
2020/8/24,4746.4,4718.84,4769.47,4716.61,-2065518084,2.72429E+11,0.47,4755.85
2020/8/25,4769.21,4755.85,4802.41,4746.31,1285233112,2.62309E+11,0.44,4761.95
2020/8/26,4761.72,4761.95,4786.42,4689.88,-2049351184,2.77456E+11,0.47,4706.13
2020/8/27,4718.06,4706.13,4731.94,4679.36,-980616988,2.23632E+11,0.37,4731.35
2020/8/28,4727.29,4731.35,4850.49,4719.35,-1239892784,3.05048E+11,0.5,4844.27
2020/8/31,4870.93,4844.27,4901.21,4816.21,-1218133480,3.57005E+11,0.64,4816.22
2020/9/1,4803.39,4816.22,4842.14,4791.78,954638312,2.62018E+11,0.43,4842.12
2020/9/2,4859.08,4842.12,4863.55,4797.52,-1380916784,2.80779E+11,0.5,4843.89
2020/9/3,4841.5,4843.89,4877.01,4800.06,1682218212,2.79412E+11,0.46,4817.1
2020/9/4,4737.24,4817.1,4778.2,4726.56,-881622288,2.38463E+11,0.38,4770.22
2020/9/7,4759.52,4770.22,4789.3,4655.56,1975877112,2.82316E+11,0.47,4669.37
2020/9/8,4683.83,4669.37,4707.9,4639.05,1035020812,2.49198E+11,0.44,4694.39
2020/9/9,4634.25,4694.39,4645.2,4558.03,-952158484,2.44905E+11,0.51,4584.59
2020/9/10,4632.1,4584.59,4647.75,4572.21,-2114581284,2.26146E+11,0.47,4581.98
2020/9/11,4572.26,4581.98,4630.88,4563.11,-1354659588,1.98241E+11,0.36,4627.28
2020/9/14,4652.05,4627.28,4666.99,4625.99,2133583408,2.11653E+11,0.34,4651.05
2020/9/15,4649.45,4651.05,4691.5,4630.54,1601657808,1.94574E+11,0.32,4688.48
2020/9/16,4683.01,4688.48,4690.68,4638.46,-2009537788,1.9612E+11,0.34,4657.36
2020/9/17,4642.05,4657.36,4664.95,4601.64,2008428508,2.14147E+11,0.33,4632.71
2020/9/18,4636.64,4632.71,4737.8,4631.7,-1137221584,2.81886E+11,0.5,4737.09
2020/9/21,4750.75,4737.09,4752.98,4688.72,-431319288,2.24138E+11,0.39,4691.43
2020/9/22,4654.22,4691.43,4706.21,4622.11,-917607188,2.02909E+11,0.38,4635.76
2020/9/23,4639.66,4635.76,4665.96,4623.55,992718308,1.90393E+11,0.3,4652.33
2020/9/24,4623.95,4652.33,4631.95,4562.21,-1625533688,1.93516E+11,0.35,4563.07
2020/9/25,4582.48,4563.07,4599.54,4554.72,711580908,1.67457E+11,0.29,4570.02
2020/9/28,4582.65,4570.02,4613.63,4571.15,-85095692,1.59315E+11,0.27,4581.91
2020/9/29,4608.29,4581.91,4616.68,4586.35,9451308,1.59938E+11,0.27,4591.8
2020/9/30,4607.58,4591.8,4634.72,4563.41,318185508,1.65532E+11,0.28,4587.4
2020/10/9,4663.61,4587.4,4695.4,4655.09,-1751150588,2.29927E+11,0.35,4681.14
2020/10/12,4705.19,4681.14,4823.27,4704.16,-1601413384,3.07849E+11,0.49,4823.16
2020/10/13,4812.9,4823.16,4845.92,4795.37,-1233267988,2.42173E+11,0.37,4839.2
2020/10/14,4830.46,4839.2,4830.46,4795.91,-1694209488,2.29836E+11,0.35,4807.1
2020/10/15,4810.78,4807.1,4833.89,4796.26,-1888405788,2.13878E+11,0.34,4798.74
2020/10/16,4798.92,4798.74,4825.55,4765.97,-1213291788,2.04175E+11,0.37,4791.68
2020/10/19,4823.49,4791.68,4849.61,4747.34,39734312,2.25392E+11,0.41,4755.49
2020/10/20,4751.37,4755.49,4793.47,4739.46,1214881008,1.85849E+11,0.31,4793.47
2020/10/21,4801.63,4793.47,4801.63,4758.86,1790635808,1.89979E+11,0.33,4792.83
2020/10/22,4780.6,4792.83,4791.81,4725.5,1545154608,1.94615E+11,0.32,4777.98
2020/10/23,4775.47,4777.98,4802.46,4717.1,2092583908,2.00986E+11,0.34,4718.49
2020/10/26,4684.05,4718.49,4713.39,4639.3,-2050574288,2.05519E+11,0.34,4691.24
2020/10/27,4680.14,4691.24,4708.46,4671.85,675695908,1.86676E+11,0.29,4699.28
2020/10/28,4703,4699.28,4753.31,4685.6,-2038561788,2.26754E+11,0.34,4737.27
2020/10/29,4683.61,4737.27,4803.03,4679.25,-1173176788,2.52304E+11,0.37,4772.92
2020/10/30,4776.47,4772.92,4778.51,4683.47,1095328512,2.80783E+11,0.44,4695.33
2020/11/2,4702.75,4695.33,4738.02,4695.44,1401867512,2.79028E+11,0.45,4720.83
2020/11/3,4743.17,4720.83,4793.4,4734.17,720639012,2.52391E+11,0.43,4777.56
2020/11/4,4781.45,4777.56,4825.46,4770.56,-1418721288,2.30514E+11,0.36,4813.66
2020/11/5,4861.34,4813.66,4885.11,4838,1039557612,2.81952E+11,0.44,4885.11
2020/11/6,4897.63,4885.11,4897.63,4845.43,-1815965684,3.05365E+11,0.48,4885.72
2020/11/9,4918.86,4885.72,4997.8,4918.86,-1761638180,3.71923E+11,0.62,4981.35
2020/11/10,4995.41,4981.35,4995.41,4928.93,446852316,3.34271E+11,0.55,4953.88
2020/11/11,4937.76,4953.88,4957.58,4901.71,-732817684,3.03859E+11,0.52,4904.9
2020/11/12,4916.77,4904.9,4926.34,4891.51,-1073439988,2.27646E+11,0.37,4908.46
2020/11/13,4886.98,4908.46,4886.98,4825.76,484406012,2.55353E+11,0.42,4856.85
2020/11/16,4880.96,4856.85,4904.17,4848.62,1992196112,2.66705E+11,0.47,4904.17
2020/11/17,4903.12,4904.17,4909.29,4865.39,-2031122684,2.88911E+11,0.48,4894.79
2020/11/18,4889.67,4894.79,4911.09,4870.72,-758207484,2.90727E+11,0.52,4891.67
2020/11/19,4880.92,4891.67,4939.79,4870.2,483235812,2.47727E+11,0.42,4927.99
2020/11/20,4928.22,4927.99,4947.43,4922.59,55132112,2.29054E+11,0.41,4943.29
2020/11/23,4954.6,4943.29,5029.65,4940.45,-883317780,3.33634E+11,0.65,5005.03
2020/11/24,4997.05,5005.03,5001.06,4960.98,-1516078084,2.64804E+11,0.49,4974.29
2020/11/25,4992.75,4974.29,5004.77,4910.7,-145816584,2.77071E+11,0.53,4910.7
2020/11/26,4908.32,4910.7,4925.29,4867.82,835331812,2.39748E+11,0.43,4919.59
2020/11/27,4930.59,4919.59,4980.77,4917.35,-884576984,2.53179E+11,0.51,4980.77
2020/11/30,4994.11,4980.77,5055.19,4960.25,494091224,3.96496E+11,0.82,4960.25
2020/12/1,4963.13,4960.25,5072.55,4963.13,-1068272680,3.28451E+11,0.64,5067.1
2020/12/2,5072.98,5067.1,5090.61,5043.31,-1931288880,3.1061E+11,0.61,5067.14
2020/12/3,5065.45,5067.14,5072.3,5033.79,606705616,2.75335E+11,0.56,5057.06
2020/12/4,5049.52,5057.06,5072.39,5017.85,1549814812,2.57799E+11,0.45,5065.92
2020/12/7,5065.73,5065.92,5067.87,5014.61,1104719912,2.64658E+11,0.44,5022.24
2020/12/8,5029.11,5022.24,5043.06,4998.92,-577598988,2.34881E+11,0.39,5009.88
2020/12/9,5022.38,5009.88,5033.64,4942.52,1006794512,2.60773E+11,0.44,4942.7
2020/12/10,4931.29,4942.7,4962.74,4919.77,-293474788,2.29651E+11,0.4,4940.52
2020/12/11,4957.82,4940.52,4957.82,4849.35,-1244099584,2.75213E+11,0.5,4889.63
2020/12/14,4903.63,4889.63,4937.26,4887.66,-804746788,2.47878E+11,0.38,4934.84
2020/12/15,4931.6,4934.84,4954.19,4904.79,-1050638588,2.48093E+11,0.37,4945.1
2020/12/16,4957.3,4945.1,4968.86,4938.19,2087962108,2.29696E+11,0.33,4953.87
2020/12/17,4960.73,4953.87,5021.62,4950.37,453646112,2.7018E+11,0.42,5017.48
2020/12/18,5014.32,5017.48,5027.44,4979.01,-79940088,2.58939E+11,0.4,4999.97
2020/12/21,4995.76,4999.97,5048.51,4970,1196276212,2.98204E+11,0.44,5046.84
2020/12/22,5034.98,5046.84,5055.13,4960.95,-945372184,3.26759E+11,0.51,4964.77
2020/12/23,4977.3,4964.77,5028.45,4968.15,1144379912,3.08729E+11,0.44,5007.12
2020/12/24,5006.01,5007.12,5033.04,4979.24,-1443035088,2.46674E+11,0.36,5000.02
2020/12/25,4985.77,5000.02,5042.1,4973.68,-784203988,2.43992E+11,0.38,5042.01
2020/12/28,5042.94,5042.01,5089.34,5037.86,806538712,2.81019E+11,0.43,5064.41
2020/12/29,5071.45,5064.41,5077.42,5034.31,1234964212,2.79035E+11,0.44,5042.94
2020/12/30,5037.98,5042.94,5113.71,5036.63,1977742812,2.96578E+11,0.47,5113.71
2020/12/31,5122.48,5113.71,5215.62,5122.48,-19618284,3.58731E+11,0.54,5211.29
2021/1/4,5212.93,5211.29,5284.43,5190.94,-303698180,4.52796E+11,0.66,5267.72
2021/1/5,5245.84,5267.72,5368.5,5234.38,1018279420,4.98042E+11,0.71,5368.5
2021/1/6,5386.51,5368.5,5433.47,5341.43,-2097491980,4.44434E+11,0.61,5417.67
2021/1/7,5428.39,5417.67,5513.66,5413.35,512371420,4.73385E+11,0.69,5513.66
2021/1/8,5526.29,5513.66,5547.47,5442.69,-1042340880,4.73568E+11,0.64,5495.43
2021/1/11,5504.24,5495.43,5555.69,5412.5,1708761820,5.22298E+11,0.73,5441.16
2021/1/12,5419.5,5441.16,5596.35,5417.63,947182120,4.86234E+11,0.7,5596.35
2021/1/13,5609.26,5596.35,5644.72,5535.14,387184924,5.4696E+11,0.82,5577.97
2021/1/14,5556.21,5577.97,5568.02,5458.68,-1401465876,5.0189E+11,0.76,5470.46
2021/1/15,5471.39,5470.46,5500.63,5390.27,-1906060276,4.7571E+11,0.75,5458.08
2021/1/18,5438.16,5458.08,5541.46,5410.78,-769649680,4.22717E+11,0.65,5518.52
2021/1/19,5525.97,5518.52,5532.48,5415.72,-370493980,4.33205E+11,0.66,5437.52
2021/1/20,5439.91,5437.52,5496.05,5426.54,-88543184,3.7377E+11,0.54,5476.43
2021/1/21,5492.96,5476.43,5593.11,5490.56,-479816680,4.53184E+11,0.66,5564.97
2021/1/22,5562.38,5564.97,5573.66,5513.88,-1544834580,4.56622E+11,0.63,5569.78
2021/1/25,5564.12,5569.78,5655.48,5543.27,-1770134480,5.08167E+11,0.62,5625.92
2021/1/26,5600.9,5625.92,5600.9,5506,10589916,4.15008E+11,0.54,5512.97
2021/1/27,5505.77,5512.97,5534.99,5449.64,-1160785184,3.76893E+11,0.5,5528
2021/1/28,5450.37,5528,5462.24,5360.38,-131310584,3.76167E+11,0.53,5377.14
2021/1/29,5413.97,5377.14,5430.2,5288.1,1038009316,3.90288E+11,0.57,5351.96
2021/2/1,5356.85,5351.96,5422.3,5342.05,-548498684,3.46859E+11,0.52,5417.65
2021/2/2,5429.7,5417.65,5503.21,5411.52,-658812684,3.80017E+11,0.52,5501.09
2021/2/3,5499.3,5501.09,5532.89,5473.12,1625562616,4.04344E+11,0.59,5485.2
2021/2/4,5453.98,5485.2,5510.05,5411.57,877696216,3.97995E+11,0.57,5473.95
2021/2/5,5494.7,5473.95,5550.77,5477.65,1790090716,3.954E+11,0.6,5483.41
2021/2/8,5506.14,5483.41,5576.49,5479.85,-776491784,3.67583E+11,0.51,5564.56
2021/2/9,5584.17,5564.56,5686.25,5555.05,-691143184,3.78769E+11,0.52,5686.25
2021/2/10,5709.68,5686.25,5823.42,5707.33,-162890484,4.17056E+11,0.53,5807.72
2021/2/18,5922.07,5807.72,5930.91,5747.66,410032120,5.07481E+11,0.69,5768.38
2021/2/19,5734.02,5768.38,5787.89,5667.32,-27258380,4.56434E+11,0.67,5778.84
2021/2/22,5785.51,5778.84,5785.51,5597.33,-1852332772,5.43633E+11,0.89,5597.33
2021/2/23,5542.68,5597.33,5644.76,5541.11,1905936120,4.24904E+11,0.73,5579.67
2021/2/24,5591.48,5579.67,5598.83,5379.73,1068024620,4.72369E+11,0.71,5437.57
2021/2/25,5494.47,5437.57,5527.63,5444.16,1598766320,4.12206E+11,0.72,5469.56
2021/2/26,5343.9,5469.56,5416.32,5318.86,-248382180,4.05718E+11,0.67,5336.76
2021/3/1,5389.25,5336.76,5421.56,5345.94,566483216,3.58147E+11,0.56,5418.78
2021/3/2,5453.28,5418.78,5454.97,5305.05,-1823725080,3.76445E+11,0.62,5349.63
2021/3/3,5327.35,5349.63,5452.4,5316.48,-2003931180,3.3761E+11,0.61,5452.21
2021/3/4,5388.48,5452.21,5392.37,5254.78,-197315280,3.84382E+11,0.67,5280.71
2021/3/5,5191.97,5280.71,5307.82,5174.25,-1212040980,3.5254E+11,0.64,5262.8
2021/3/8,5299.79,5262.8,5326.26,5079.8,1548326920,4.07134E+11,0.72,5080.02
2021/3/9,5066.15,5080.02,5094.31,4917.91,1596263920,4.14415E+11,0.72,4971
2021/3/10,5047.06,4971,5055.28,4981.62,-187020284,3.09577E+11,0.53,5003.61
2021/3/11,5024.56,5003.61,5138.41,5020.58,1780207316,3.33859E+11,0.59,5128.22
2021/3/12,5153.67,5128.22,5153.67,5086.82,-1372777480,3.23238E+11,0.63,5146.38
2021/3/15,5116.12,5146.38,5120.88,4992.4,-1059528180,3.30741E+11,0.64,5035.54
2021/3/16,5054.41,5035.54,5084.31,5009.95,-1040863784,2.71755E+11,0.51,5079.36
2021/3/17,5062.77,5079.36,5123.55,5020.13,2031335712,2.63492E+11,0.47,5100.86
2021/3/18,5114.59,5100.86,5160.46,5111.13,1405250012,2.6093E+11,0.45,5141.77
2021/3/19,5068.53,5141.77,5089.92,4980.76,-762384384,2.82974E+11,0.52,5007.09
2021/3/22,5008.4,5007.09,5071.34,4996.54,-439605984,2.64209E+11,0.53,5057.15
2021/3/23,5057.06,5057.15,5064.02,4966.53,-1378472484,2.55755E+11,0.5,5009.25
2021/3/24,4985.4,5009.25,5024.33,4919.89,-1241271084,2.6597E+11,0.5,4928.69
2021/3/25,4904.07,4928.69,4950.76,4883.66,409616912,2.19782E+11,0.42,4926.35
2021/3/26,4953.95,4926.35,5050.83,4953.95,1707767812,2.73902E+11,0.46,5037.99
2021/3/29,5052.26,5037.99,5086.65,5010.39,1453919712,2.66177E+11,0.45,5046.88
2021/3/30,5043.1,5046.88,5106.04,5032.8,976954112,2.54928E+11,0.43,5094.73
2021/3/31,5085.95,5094.73,5085.95,5015.61,1248672512,2.41058E+11,0.44,5048.36
2021/4/1,5059.94,5048.36,5115.43,5056.87,-852412888,2.11493E+11,0.38,5110.78
2021/4/2,5129.85,5110.78,5169.83,5116.35,-184676388,2.4806E+11,0.4,5161.56
2021/4/6,5178.64,5161.56,5181.15,5125.33,-1901480988,2.13852E+11,0.34,5140.34
2021/4/7,5141.66,5140.34,5141.66,5065.19,1691472912,2.46271E+11,0.46,5103.74
2021/4/8,5078.26,5103.74,5129.13,5062.07,1292202712,2.28422E+11,0.44,5112.21
2021/4/9,5100.04,5112.21,5100.04,5022.09,-43250988,2.2152E+11,0.4,5035.34
2021/4/12,5026.98,5035.34,5045.6,4933.01,-1915437784,2.67218E+11,0.48,4947.75
2021/4/13,4949.81,4947.75,4994.54,4924.2,407033812,2.25753E+11,0.42,4939.64
2021/4/14,4945.69,4939.64,4987.12,4940.27,-798818088,2.21036E+11,0.38,4980.63
2021/4/15,4969.91,4980.63,4969.91,4900.3,-2001963488,2.13821E+11,0.34,4948.97
2021/4/16,4966.9,4948.97,4979.17,4917.96,-1760909588,2.13389E+11,0.35,4966.18
